"","sitename","date","pm25count","pm25","latitude","longitude"
"26291","48. Rajshahi University",2022-05-24 00:00:00,4,34.25,24.37528,88.63693
"26292","48. Rajshahi University",2022-05-24 01:00:00,4,39,24.37528,88.63693
"26293","48. Rajshahi University",2022-05-24 02:00:00,4,39.75,24.37528,88.63693
"26294","48. Rajshahi University",2022-05-24 03:00:00,4,36,24.37528,88.63693
"26295","48. Rajshahi University",2022-05-24 04:00:00,4,33,24.37528,88.63693
"26296","48. Rajshahi University",2022-05-24 05:00:00,4,29.5,24.37528,88.63693
"26297","48. Rajshahi University",2022-05-24 06:00:00,4,29.5,24.37528,88.63693
"26298","48. Rajshahi University",2022-05-24 07:00:00,4,27.75,24.37528,88.63693
"26299","48. Rajshahi University",2022-05-24 08:00:00,4,26.5,24.37528,88.63693
"26300","48. Rajshahi University",2022-05-24 09:00:00,4,25.75,24.37528,88.63693
"26301","48. Rajshahi University",2022-05-24 10:00:00,4,23,24.37528,88.63693
"26302","48. Rajshahi University",2022-05-24 11:00:00,4,21,24.37528,88.63693
"26303","48. Rajshahi University",2022-05-24 12:00:00,4,18.25,24.37528,88.63693
"26304","48. Rajshahi University",2022-05-24 13:00:00,4,18.5,24.37528,88.63693
"26305","48. Rajshahi University",2022-05-24 14:00:00,4,19,24.37528,88.63693
"26306","48. Rajshahi University",2022-05-24 15:00:00,4,20,24.37528,88.63693
"26307","48. Rajshahi University",2022-05-24 16:00:00,4,19.25,24.37528,88.63693
"26308","48. Rajshahi University",2022-05-24 17:00:00,4,21.5,24.37528,88.63693
"26309","48. Rajshahi University",2022-05-24 18:00:00,4,24,24.37528,88.63693
"26310","48. Rajshahi University",2022-05-24 19:00:00,4,25.25,24.37528,88.63693
"26311","48. Rajshahi University",2022-05-24 20:00:00,4,27.5,24.37528,88.63693
"26312","48. Rajshahi University",2022-05-24 21:00:00,4,30,24.37528,88.63693
"26313","48. Rajshahi University",2022-05-24 22:00:00,4,35.5,24.37528,88.63693
"26314","48. Rajshahi University",2022-05-24 23:00:00,4,39.75,24.37528,88.63693
"26315","48. Rajshahi University",2022-05-25 00:00:00,4,50,24.37528,88.63693
"26316","48. Rajshahi University",2022-05-25 01:00:00,4,57.5,24.37528,88.63693
"26317","48. Rajshahi University",2022-05-25 02:00:00,4,56.5,24.37528,88.63693
"26318","48. Rajshahi University",2022-05-25 03:00:00,4,53.25,24.37528,88.63693
"26319","48. Rajshahi University",2022-05-25 04:00:00,4,49,24.37528,88.63693
"26320","48. Rajshahi University",2022-05-25 05:00:00,4,44.75,24.37528,88.63693
"26321","48. Rajshahi University",2022-05-25 06:00:00,4,40.5,24.37528,88.63693
"26322","48. Rajshahi University",2022-05-25 07:00:00,4,39.5,24.37528,88.63693
"26323","48. Rajshahi University",2022-05-25 08:00:00,4,36.75,24.37528,88.63693
"26324","48. Rajshahi University",2022-05-25 09:00:00,4,35.25,24.37528,88.63693
"26325","48. Rajshahi University",2022-05-25 10:00:00,4,33.5,24.37528,88.63693
"26326","48. Rajshahi University",2022-05-25 11:00:00,4,32.25,24.37528,88.63693
"26327","48. Rajshahi University",2022-05-25 12:00:00,4,22,24.37528,88.63693
"26328","48. Rajshahi University",2022-05-25 13:00:00,4,19.25,24.37528,88.63693
"26329","48. Rajshahi University",2022-05-25 14:00:00,4,15.5,24.37528,88.63693
"26330","48. Rajshahi University",2022-05-25 15:00:00,4,13.5,24.37528,88.63693
"26331","48. Rajshahi University",2022-05-25 16:00:00,4,16.75,24.37528,88.63693
"26332","48. Rajshahi University",2022-05-25 17:00:00,4,24.5,24.37528,88.63693
"26333","48. Rajshahi University",2022-05-25 18:00:00,4,28,24.37528,88.63693
"26334","48. Rajshahi University",2022-05-25 19:00:00,4,28.75,24.37528,88.63693
"26335","48. Rajshahi University",2022-05-25 20:00:00,4,28.75,24.37528,88.63693
"26336","48. Rajshahi University",2022-05-25 21:00:00,4,28.25,24.37528,88.63693
"26337","48. Rajshahi University",2022-05-25 22:00:00,4,27.75,24.37528,88.63693
"26338","48. Rajshahi University",2022-05-25 23:00:00,4,25.75,24.37528,88.63693
"26339","48. Rajshahi University",2022-05-26 00:00:00,4,22.25,24.37528,88.63693
"26340","48. Rajshahi University",2022-05-26 01:00:00,4,19.75,24.37528,88.63693
"26341","48. Rajshahi University",2022-05-26 02:00:00,4,18.75,24.37528,88.63693
"26342","48. Rajshahi University",2022-05-26 03:00:00,4,26.25,24.37528,88.63693
"26343","48. Rajshahi University",2022-05-26 04:00:00,4,32.25,24.37528,88.63693
"26344","48. Rajshahi University",2022-05-26 05:00:00,4,31,24.37528,88.63693
"26345","48. Rajshahi University",2022-05-26 06:00:00,4,36,24.37528,88.63693
"26346","48. Rajshahi University",2022-05-26 07:00:00,4,34.25,24.37528,88.63693
"26347","48. Rajshahi University",2022-05-26 08:00:00,4,31.5,24.37528,88.63693
"26348","48. Rajshahi University",2022-05-26 09:00:00,4,30.5,24.37528,88.63693
"26349","48. Rajshahi University",2022-05-26 10:00:00,4,28.5,24.37528,88.63693
"26350","48. Rajshahi University",2022-05-26 11:00:00,4,26.5,24.37528,88.63693
"26351","48. Rajshahi University",2022-05-26 12:00:00,4,17.75,24.37528,88.63693
"26352","48. Rajshahi University",2022-05-26 13:00:00,4,17,24.37528,88.63693
"26353","48. Rajshahi University",2022-05-26 14:00:00,4,17.75,24.37528,88.63693
"26354","48. Rajshahi University",2022-05-26 15:00:00,4,18.75,24.37528,88.63693
"26355","48. Rajshahi University",2022-05-26 16:00:00,4,21.25,24.37528,88.63693
"26356","48. Rajshahi University",2022-05-26 17:00:00,4,21.75,24.37528,88.63693
"26357","48. Rajshahi University",2022-05-26 18:00:00,4,22.25,24.37528,88.63693
"26358","48. Rajshahi University",2022-05-26 19:00:00,4,23.75,24.37528,88.63693
"26359","48. Rajshahi University",2022-05-26 20:00:00,4,23.5,24.37528,88.63693
"26360","48. Rajshahi University",2022-05-26 21:00:00,4,23.75,24.37528,88.63693
"26361","48. Rajshahi University",2022-05-26 22:00:00,4,23.75,24.37528,88.63693
"26362","48. Rajshahi University",2022-05-26 23:00:00,4,26.5,24.37528,88.63693
"26363","48. Rajshahi University",2022-05-27 00:00:00,4,27.5,24.37528,88.63693
"26364","48. Rajshahi University",2022-05-27 01:00:00,4,27.5,24.37528,88.63693
"26365","48. Rajshahi University",2022-05-27 02:00:00,4,27,24.37528,88.63693
"26366","48. Rajshahi University",2022-05-27 03:00:00,4,27.5,24.37528,88.63693
"26367","48. Rajshahi University",2022-05-27 04:00:00,4,31.5,24.37528,88.63693
"26368","48. Rajshahi University",2022-05-27 05:00:00,4,34.25,24.37528,88.63693
"26369","48. Rajshahi University",2022-05-27 06:00:00,4,36.5,24.37528,88.63693
"26370","48. Rajshahi University",2022-05-27 07:00:00,4,37.75,24.37528,88.63693
"26371","48. Rajshahi University",2022-05-27 08:00:00,4,40.75,24.37528,88.63693
"26372","48. Rajshahi University",2022-05-27 09:00:00,4,44.5,24.37528,88.63693
"26373","48. Rajshahi University",2022-05-27 10:00:00,4,45.25,24.37528,88.63693
"26374","48. Rajshahi University",2022-05-27 11:00:00,4,41.5,24.37528,88.63693
"26375","48. Rajshahi University",2022-05-27 12:00:00,4,38,24.37528,88.63693
"26376","48. Rajshahi University",2022-05-27 13:00:00,4,36,24.37528,88.63693
"26377","48. Rajshahi University",2022-05-27 14:00:00,4,35.5,24.37528,88.63693
"26378","48. Rajshahi University",2022-05-27 15:00:00,4,35,24.37528,88.63693
"26379","48. Rajshahi University",2022-05-27 16:00:00,4,41.75,24.37528,88.63693
"26380","48. Rajshahi University",2022-05-27 17:00:00,4,48.5,24.37528,88.63693
"26381","48. Rajshahi University",2022-05-27 18:00:00,4,50.5,24.37528,88.63693
"26382","48. Rajshahi University",2022-05-27 19:00:00,4,44.25,24.37528,88.63693
"26383","48. Rajshahi University",2022-05-27 20:00:00,4,39.75,24.37528,88.63693
"26384","48. Rajshahi University",2022-05-27 21:00:00,4,37,24.37528,88.63693
"26385","48. Rajshahi University",2022-05-27 22:00:00,4,35,24.37528,88.63693
"26386","48. Rajshahi University",2022-05-27 23:00:00,4,34.25,24.37528,88.63693
"26387","48. Rajshahi University",2022-05-28 00:00:00,4,34.25,24.37528,88.63693
"26388","48. Rajshahi University",2022-05-28 01:00:00,4,32.25,24.37528,88.63693
"26389","48. Rajshahi University",2022-05-28 02:00:00,4,30,24.37528,88.63693
"26390","48. Rajshahi University",2022-05-28 03:00:00,4,28.75,24.37528,88.63693
"26391","48. Rajshahi University",2022-05-28 04:00:00,4,30.25,24.37528,88.63693
"26392","48. Rajshahi University",2022-05-28 05:00:00,4,38.25,24.37528,88.63693
"26393","48. Rajshahi University",2022-05-28 06:00:00,4,32.25,24.37528,88.63693
"26394","48. Rajshahi University",2022-05-28 07:00:00,4,32.75,24.37528,88.63693
"26395","48. Rajshahi University",2022-05-28 08:00:00,4,34.5,24.37528,88.63693
"26396","48. Rajshahi University",2022-05-28 09:00:00,4,41,24.37528,88.63693
"26397","48. Rajshahi University",2022-05-28 10:00:00,4,49.5,24.37528,88.63693
"26398","48. Rajshahi University",2022-05-28 11:00:00,4,49.25,24.37528,88.63693
"26399","48. Rajshahi University",2022-05-28 12:00:00,4,52.5,24.37528,88.63693
"26400","48. Rajshahi University",2022-05-28 13:00:00,4,53.75,24.37528,88.63693
"26401","48. Rajshahi University",2022-05-28 14:00:00,4,54,24.37528,88.63693
"26402","48. Rajshahi University",2022-05-28 15:00:00,4,55,24.37528,88.63693
"26403","48. Rajshahi University",2022-05-28 16:00:00,4,53.75,24.37528,88.63693
"26404","48. Rajshahi University",2022-05-28 17:00:00,4,48.25,24.37528,88.63693
"26405","48. Rajshahi University",2022-05-28 18:00:00,4,45,24.37528,88.63693
"26406","48. Rajshahi University",2022-05-28 19:00:00,4,42.25,24.37528,88.63693
"26407","48. Rajshahi University",2022-05-28 20:00:00,4,38.5,24.37528,88.63693
"26408","48. Rajshahi University",2022-05-28 21:00:00,4,35.5,24.37528,88.63693
"26409","48. Rajshahi University",2022-05-28 22:00:00,4,33.25,24.37528,88.63693
"26410","48. Rajshahi University",2022-05-28 23:00:00,4,31.25,24.37528,88.63693
"26411","48. Rajshahi University",2022-05-29 00:00:00,4,29.5,24.37528,88.63693
"26412","48. Rajshahi University",2022-05-29 01:00:00,4,28.5,24.37528,88.63693
"26413","48. Rajshahi University",2022-05-29 02:00:00,4,28.25,24.37528,88.63693
"26414","48. Rajshahi University",2022-05-29 03:00:00,4,34,24.37528,88.63693
"26415","48. Rajshahi University",2022-05-29 04:00:00,4,43.5,24.37528,88.63693
"26416","48. Rajshahi University",2022-05-29 05:00:00,4,39.75,24.37528,88.63693
"26417","48. Rajshahi University",2022-05-29 06:00:00,4,36.5,24.37528,88.63693
"26418","48. Rajshahi University",2022-05-29 07:00:00,4,34,24.37528,88.63693
"26419","48. Rajshahi University",2022-05-29 08:00:00,4,31.5,24.37528,88.63693
"26420","48. Rajshahi University",2022-05-29 09:00:00,4,29.5,24.37528,88.63693
"26421","48. Rajshahi University",2022-05-29 10:00:00,4,32,24.37528,88.63693
"26422","48. Rajshahi University",2022-05-29 11:00:00,4,33.25,24.37528,88.63693
"26423","48. Rajshahi University",2022-05-29 12:00:00,4,24.5,24.37528,88.63693
"26424","48. Rajshahi University",2022-05-29 13:00:00,4,22.25,24.37528,88.63693
"26425","48. Rajshahi University",2022-05-29 14:00:00,4,21.75,24.37528,88.63693
"26426","48. Rajshahi University",2022-05-29 15:00:00,4,22,24.37528,88.63693
"26427","48. Rajshahi University",2022-05-29 16:00:00,4,21.25,24.37528,88.63693
"26428","48. Rajshahi University",2022-05-29 17:00:00,4,22.25,24.37528,88.63693
"26429","48. Rajshahi University",2022-05-29 18:00:00,4,23.5,24.37528,88.63693
"26430","48. Rajshahi University",2022-05-29 19:00:00,4,25.75,24.37528,88.63693
"26431","48. Rajshahi University",2022-05-29 20:00:00,4,26.5,24.37528,88.63693
"26432","48. Rajshahi University",2022-05-29 21:00:00,4,26,24.37528,88.63693
"26433","48. Rajshahi University",2022-05-29 22:00:00,4,25,24.37528,88.63693
"26434","48. Rajshahi University",2022-05-29 23:00:00,4,25,24.37528,88.63693
"26435","48. Rajshahi University",2022-05-30 00:00:00,4,26.75,24.37528,88.63693
"26436","48. Rajshahi University",2022-05-30 01:00:00,4,34.5,24.37528,88.63693
"26437","48. Rajshahi University",2022-05-30 02:00:00,4,35.75,24.37528,88.63693
"26438","48. Rajshahi University",2022-05-30 03:00:00,4,36,24.37528,88.63693
"26439","48. Rajshahi University",2022-05-30 04:00:00,4,36,24.37528,88.63693
"26440","48. Rajshahi University",2022-05-30 05:00:00,4,37.25,24.37528,88.63693
"26441","48. Rajshahi University",2022-05-30 06:00:00,4,41.25,24.37528,88.63693
"26442","48. Rajshahi University",2022-05-30 07:00:00,4,44.5,24.37528,88.63693
"26443","48. Rajshahi University",2022-05-30 08:00:00,4,46.75,24.37528,88.63693
"26444","48. Rajshahi University",2022-05-30 09:00:00,4,47.75,24.37528,88.63693
"26445","48. Rajshahi University",2022-05-30 10:00:00,4,49.75,24.37528,88.63693
"26446","48. Rajshahi University",2022-05-30 11:00:00,4,51,24.37528,88.63693
"26447","48. Rajshahi University",2022-05-30 12:00:00,4,34.5,24.37528,88.63693
"26448","48. Rajshahi University",2022-05-30 13:00:00,4,30.25,24.37528,88.63693
"26449","48. Rajshahi University",2022-05-30 14:00:00,4,29,24.37528,88.63693
"26450","48. Rajshahi University",2022-05-30 15:00:00,4,32.5,24.37528,88.63693
"26451","48. Rajshahi University",2022-05-30 16:00:00,4,34,24.37528,88.63693
"26452","48. Rajshahi University",2022-05-30 17:00:00,4,35.75,24.37528,88.63693
"26453","48. Rajshahi University",2022-05-30 18:00:00,4,36.25,24.37528,88.63693
"26454","48. Rajshahi University",2022-05-30 19:00:00,4,31.75,24.37528,88.63693
"26455","48. Rajshahi University",2022-05-30 20:00:00,4,30,24.37528,88.63693
"26456","48. Rajshahi University",2022-05-30 21:00:00,4,30.25,24.37528,88.63693
"26457","48. Rajshahi University",2022-05-30 22:00:00,4,30.5,24.37528,88.63693
"26458","48. Rajshahi University",2022-05-30 23:00:00,4,29.25,24.37528,88.63693
"26459","48. Rajshahi University",2022-05-31 00:00:00,4,28,24.37528,88.63693
"26460","48. Rajshahi University",2022-05-31 01:00:00,4,28,24.37528,88.63693
"26461","48. Rajshahi University",2022-05-31 02:00:00,4,29,24.37528,88.63693
"26462","48. Rajshahi University",2022-05-31 03:00:00,4,29,24.37528,88.63693
"26463","48. Rajshahi University",2022-05-31 04:00:00,4,30,24.37528,88.63693
"26464","48. Rajshahi University",2022-05-31 05:00:00,4,30.75,24.37528,88.63693
"26465","48. Rajshahi University",2022-05-31 06:00:00,4,31,24.37528,88.63693
"26466","48. Rajshahi University",2022-05-31 07:00:00,4,30.25,24.37528,88.63693
"26467","48. Rajshahi University",2022-05-31 08:00:00,4,29.25,24.37528,88.63693
"26468","48. Rajshahi University",2022-05-31 09:00:00,4,28,24.37528,88.63693
"26469","48. Rajshahi University",2022-05-31 10:00:00,4,24.75,24.37528,88.63693
"26470","48. Rajshahi University",2022-05-31 11:00:00,4,25.75,24.37528,88.63693
"26471","48. Rajshahi University",2022-05-31 12:00:00,4,27.5,24.37528,88.63693
"26472","48. Rajshahi University",2022-05-31 13:00:00,4,25.5,24.37528,88.63693
"26473","48. Rajshahi University",2022-05-31 14:00:00,4,31.25,24.37528,88.63693
"26474","48. Rajshahi University",2022-05-31 15:00:00,4,36.75,24.37528,88.63693
"26475","48. Rajshahi University",2022-05-31 16:00:00,4,27,24.37528,88.63693
"26476","48. Rajshahi University",2022-05-31 17:00:00,4,21.25,24.37528,88.63693
"26477","48. Rajshahi University",2022-05-31 18:00:00,4,19,24.37528,88.63693
"26478","48. Rajshahi University",2022-05-31 19:00:00,4,19.75,24.37528,88.63693
"26479","48. Rajshahi University",2022-05-31 20:00:00,4,19.75,24.37528,88.63693
"26480","48. Rajshahi University",2022-05-31 21:00:00,4,19,24.37528,88.63693
"26481","48. Rajshahi University",2022-05-31 22:00:00,4,18.5,24.37528,88.63693
"26482","48. Rajshahi University",2022-05-31 23:00:00,4,18,24.37528,88.63693
"26483","48. Rajshahi University",2022-06-01 00:00:00,4,19.75,24.37528,88.63693
"26484","48. Rajshahi University",2022-06-01 01:00:00,4,24,24.37528,88.63693
"26485","48. Rajshahi University",2022-06-01 02:00:00,4,25.25,24.37528,88.63693
"26486","48. Rajshahi University",2022-06-01 03:00:00,4,24.5,24.37528,88.63693
"26487","48. Rajshahi University",2022-06-01 04:00:00,4,23,24.37528,88.63693
"26488","48. Rajshahi University",2022-06-01 05:00:00,4,23.75,24.37528,88.63693
"26489","48. Rajshahi University",2022-06-01 06:00:00,4,25,24.37528,88.63693
"26490","48. Rajshahi University",2022-06-01 07:00:00,4,24.5,24.37528,88.63693
"26491","48. Rajshahi University",2022-06-01 08:00:00,4,25.5,24.37528,88.63693
"26492","48. Rajshahi University",2022-06-01 09:00:00,4,27.75,24.37528,88.63693
"26493","48. Rajshahi University",2022-06-01 10:00:00,4,29,24.37528,88.63693
"26494","48. Rajshahi University",2022-06-01 11:00:00,4,29,24.37528,88.63693
"26495","48. Rajshahi University",2022-06-01 12:00:00,4,29,24.37528,88.63693
"26496","48. Rajshahi University",2022-06-01 13:00:00,4,29,24.37528,88.63693
"26497","48. Rajshahi University",2022-06-01 14:00:00,4,25.75,24.37528,88.63693
"26498","48. Rajshahi University",2022-06-01 15:00:00,4,23,24.37528,88.63693
"26499","48. Rajshahi University",2022-06-01 16:00:00,4,21.25,24.37528,88.63693
"26500","48. Rajshahi University",2022-06-01 17:00:00,4,19.25,24.37528,88.63693
"26501","48. Rajshahi University",2022-06-01 18:00:00,4,19.5,24.37528,88.63693
"26502","48. Rajshahi University",2022-06-01 19:00:00,4,19.75,24.37528,88.63693
"26503","48. Rajshahi University",2022-06-01 20:00:00,4,20,24.37528,88.63693
"26504","48. Rajshahi University",2022-06-01 21:00:00,4,20.5,24.37528,88.63693
"26505","48. Rajshahi University",2022-06-01 22:00:00,4,20.25,24.37528,88.63693
"26506","48. Rajshahi University",2022-06-01 23:00:00,4,20,24.37528,88.63693
"26507","48. Rajshahi University",2022-06-02 00:00:00,4,20,24.37528,88.63693
"26508","48. Rajshahi University",2022-06-02 01:00:00,4,20.75,24.37528,88.63693
"26509","48. Rajshahi University",2022-06-02 02:00:00,4,23,24.37528,88.63693
"26510","48. Rajshahi University",2022-06-02 03:00:00,4,24,24.37528,88.63693
"26511","48. Rajshahi University",2022-06-02 04:00:00,4,23.5,24.37528,88.63693
"26512","48. Rajshahi University",2022-06-02 05:00:00,4,23,24.37528,88.63693
"26513","48. Rajshahi University",2022-06-02 06:00:00,4,22.5,24.37528,88.63693
"26514","48. Rajshahi University",2022-06-02 07:00:00,3,NA,24.37528,88.63693
"26515","48. Rajshahi University",2022-06-02 08:00:00,4,20.75,24.37528,88.63693
"26516","48. Rajshahi University",2022-06-02 09:00:00,4,20,24.37528,88.63693
"26517","48. Rajshahi University",2022-06-02 10:00:00,4,19,24.37528,88.63693
"26518","48. Rajshahi University",2022-06-02 11:00:00,4,19.5,24.37528,88.63693
"26519","48. Rajshahi University",2022-06-02 12:00:00,4,18.25,24.37528,88.63693
"26520","48. Rajshahi University",2022-06-02 13:00:00,4,19,24.37528,88.63693
"26521","48. Rajshahi University",2022-06-02 14:00:00,4,18.75,24.37528,88.63693
"26522","48. Rajshahi University",2022-06-02 15:00:00,4,16.25,24.37528,88.63693
"26523","48. Rajshahi University",2022-06-02 16:00:00,4,16.5,24.37528,88.63693
"26524","48. Rajshahi University",2022-06-02 17:00:00,4,16.5,24.37528,88.63693
"26525","48. Rajshahi University",2022-06-02 18:00:00,4,20,24.37528,88.63693
"26526","48. Rajshahi University",2022-06-02 19:00:00,4,21.75,24.37528,88.63693
"26527","48. Rajshahi University",2022-06-02 20:00:00,4,22,24.37528,88.63693
"26528","48. Rajshahi University",2022-06-02 21:00:00,4,21.75,24.37528,88.63693
"26529","48. Rajshahi University",2022-06-02 22:00:00,4,21,24.37528,88.63693
"26530","48. Rajshahi University",2022-06-02 23:00:00,4,20,24.37528,88.63693
"26531","48. Rajshahi University",2022-06-03 00:00:00,4,20,24.37528,88.63693
"26532","48. Rajshahi University",2022-06-03 01:00:00,4,21,24.37528,88.63693
"26533","48. Rajshahi University",2022-06-03 02:00:00,4,21.75,24.37528,88.63693
"26534","48. Rajshahi University",2022-06-03 03:00:00,4,22,24.37528,88.63693
"26535","48. Rajshahi University",2022-06-03 04:00:00,4,20.75,24.37528,88.63693
"26536","48. Rajshahi University",2022-06-03 05:00:00,4,20.5,24.37528,88.63693
"26537","48. Rajshahi University",2022-06-03 06:00:00,4,22.25,24.37528,88.63693
"26538","48. Rajshahi University",2022-06-03 07:00:00,4,23.25,24.37528,88.63693
"26539","48. Rajshahi University",2022-06-03 08:00:00,4,21.75,24.37528,88.63693
"26540","48. Rajshahi University",2022-06-03 09:00:00,4,21.25,24.37528,88.63693
"26541","48. Rajshahi University",2022-06-03 10:00:00,4,20.5,24.37528,88.63693
"26542","48. Rajshahi University",2022-06-03 11:00:00,4,20,24.37528,88.63693
"26543","48. Rajshahi University",2022-06-03 12:00:00,4,19,24.37528,88.63693
"26544","48. Rajshahi University",2022-06-03 13:00:00,4,19.75,24.37528,88.63693
"26545","48. Rajshahi University",2022-06-03 14:00:00,4,20.25,24.37528,88.63693
"26546","48. Rajshahi University",2022-06-03 15:00:00,4,21,24.37528,88.63693
"26547","48. Rajshahi University",2022-06-03 16:00:00,4,21.75,24.37528,88.63693
"26548","48. Rajshahi University",2022-06-03 17:00:00,4,22,24.37528,88.63693
"26549","48. Rajshahi University",2022-06-03 18:00:00,4,22,24.37528,88.63693
"26550","48. Rajshahi University",2022-06-03 19:00:00,4,22,24.37528,88.63693
"26551","48. Rajshahi University",2022-06-03 20:00:00,4,21.75,24.37528,88.63693
"26552","48. Rajshahi University",2022-06-03 21:00:00,4,21.25,24.37528,88.63693
"26553","48. Rajshahi University",2022-06-03 22:00:00,4,20.5,24.37528,88.63693
"26554","48. Rajshahi University",2022-06-03 23:00:00,4,19.5,24.37528,88.63693
"26555","48. Rajshahi University",2022-06-04 00:00:00,4,19.25,24.37528,88.63693
"26556","48. Rajshahi University",2022-06-04 01:00:00,4,18,24.37528,88.63693
"26557","48. Rajshahi University",2022-06-04 02:00:00,4,16.75,24.37528,88.63693
"26558","48. Rajshahi University",2022-06-04 03:00:00,4,16,24.37528,88.63693
"26559","48. Rajshahi University",2022-06-04 04:00:00,4,15.5,24.37528,88.63693
"26560","48. Rajshahi University",2022-06-04 05:00:00,4,14.5,24.37528,88.63693
"26561","48. Rajshahi University",2022-06-04 06:00:00,4,14,24.37528,88.63693
"26562","48. Rajshahi University",2022-06-04 07:00:00,4,14,24.37528,88.63693
"26563","48. Rajshahi University",2022-06-04 08:00:00,4,14,24.37528,88.63693
"26564","48. Rajshahi University",2022-06-04 09:00:00,4,14.25,24.37528,88.63693
"26565","48. Rajshahi University",2022-06-04 10:00:00,4,15.5,24.37528,88.63693
"26566","48. Rajshahi University",2022-06-04 11:00:00,4,16,24.37528,88.63693
"26567","48. Rajshahi University",2022-06-04 12:00:00,4,16.5,24.37528,88.63693
"26568","48. Rajshahi University",2022-06-04 13:00:00,4,17,24.37528,88.63693
"26569","48. Rajshahi University",2022-06-04 14:00:00,4,16.75,24.37528,88.63693
"26570","48. Rajshahi University",2022-06-04 15:00:00,4,18.25,24.37528,88.63693
"26571","48. Rajshahi University",2022-06-04 16:00:00,4,20,24.37528,88.63693
"26572","48. Rajshahi University",2022-06-04 17:00:00,4,21.25,24.37528,88.63693
"26573","48. Rajshahi University",2022-06-04 18:00:00,4,27.5,24.37528,88.63693
"26574","48. Rajshahi University",2022-06-04 19:00:00,4,34.25,24.37528,88.63693
"26575","48. Rajshahi University",2022-06-04 20:00:00,4,32.25,24.37528,88.63693
"26576","48. Rajshahi University",2022-06-04 21:00:00,4,31,24.37528,88.63693
"26577","48. Rajshahi University",2022-06-04 22:00:00,4,31,24.37528,88.63693
"26578","48. Rajshahi University",2022-06-04 23:00:00,4,29.5,24.37528,88.63693
"26579","48. Rajshahi University",2022-06-05 00:00:00,4,27.25,24.37528,88.63693
"26580","48. Rajshahi University",2022-06-05 01:00:00,4,25.75,24.37528,88.63693
"26581","48. Rajshahi University",2022-06-05 02:00:00,4,24.5,24.37528,88.63693
"26582","48. Rajshahi University",2022-06-05 03:00:00,4,23.5,24.37528,88.63693
"26583","48. Rajshahi University",2022-06-05 04:00:00,4,22.5,24.37528,88.63693
"26584","48. Rajshahi University",2022-06-05 05:00:00,4,23,24.37528,88.63693
"26585","48. Rajshahi University",2022-06-05 06:00:00,4,23.25,24.37528,88.63693
"26586","48. Rajshahi University",2022-06-05 07:00:00,4,23,24.37528,88.63693
"26587","48. Rajshahi University",2022-06-05 08:00:00,4,22.75,24.37528,88.63693
"26588","48. Rajshahi University",2022-06-05 09:00:00,4,21.75,24.37528,88.63693
"26589","48. Rajshahi University",2022-06-05 10:00:00,4,18.25,24.37528,88.63693
"26590","48. Rajshahi University",2022-06-05 11:00:00,4,16.75,24.37528,88.63693
"26591","48. Rajshahi University",2022-06-05 12:00:00,4,15.25,24.37528,88.63693
"26592","48. Rajshahi University",2022-06-05 13:00:00,4,15.25,24.37528,88.63693
"26593","48. Rajshahi University",2022-06-05 14:00:00,4,15,24.37528,88.63693
"26594","48. Rajshahi University",2022-06-05 15:00:00,4,14.75,24.37528,88.63693
"26595","48. Rajshahi University",2022-06-05 16:00:00,4,15,24.37528,88.63693
"26596","48. Rajshahi University",2022-06-05 17:00:00,4,15.5,24.37528,88.63693
"26597","48. Rajshahi University",2022-06-05 18:00:00,4,16.25,24.37528,88.63693
"26598","48. Rajshahi University",2022-06-05 19:00:00,4,18,24.37528,88.63693
"26599","48. Rajshahi University",2022-06-05 20:00:00,4,18.5,24.37528,88.63693
"26600","48. Rajshahi University",2022-06-05 21:00:00,4,18.25,24.37528,88.63693
"26601","48. Rajshahi University",2022-06-05 22:00:00,4,18,24.37528,88.63693
"26602","48. Rajshahi University",2022-06-05 23:00:00,4,17.75,24.37528,88.63693
"26603","48. Rajshahi University",2022-06-06 00:00:00,4,17,24.37528,88.63693
"26604","48. Rajshahi University",2022-06-06 01:00:00,4,16.25,24.37528,88.63693
"26605","48. Rajshahi University",2022-06-06 02:00:00,4,15.75,24.37528,88.63693
"26606","48. Rajshahi University",2022-06-06 03:00:00,4,15,24.37528,88.63693
"26607","48. Rajshahi University",2022-06-06 04:00:00,4,14.75,24.37528,88.63693
"26608","48. Rajshahi University",2022-06-06 05:00:00,4,15.25,24.37528,88.63693
"26609","48. Rajshahi University",2022-06-06 06:00:00,4,16,24.37528,88.63693
"26610","48. Rajshahi University",2022-06-06 07:00:00,4,16,24.37528,88.63693
"26611","48. Rajshahi University",2022-06-06 08:00:00,4,15.75,24.37528,88.63693
"26612","48. Rajshahi University",2022-06-06 09:00:00,4,16.25,24.37528,88.63693
"26613","48. Rajshahi University",2022-06-06 10:00:00,4,17,24.37528,88.63693
"26614","48. Rajshahi University",2022-06-06 11:00:00,3,16.6666666666667,24.37528,88.63693
"26615","48. Rajshahi University",2022-06-06 12:00:00,4,17.5,24.37528,88.63693
"26616","48. Rajshahi University",2022-06-06 13:00:00,4,18.5,24.37528,88.63693
"26617","48. Rajshahi University",2022-06-06 14:00:00,4,21,24.37528,88.63693
"26618","48. Rajshahi University",2022-06-06 15:00:00,4,21.75,24.37528,88.63693
"26619","48. Rajshahi University",2022-06-06 16:00:00,4,21,24.37528,88.63693
